nome	uf	lat	lon	pop2019	areakm2	litoral
Dirceu Arcoverde	PI	-9.3282129909	-42.4577858419	7011	1038.71262044986	0
Dom Expedito Lopes	PI	-6.9600278733	-41.698259577	6904	224.349072114171	0
Dom Inocêncio	PI	-8.9179681111	-41.9225352494	9556	3964.05416806169	0
Domingos Mourão	PI	-4.255417266	-41.3099572733	4355	870.863829079441	0
Elesbão Veloso	PI	-6.1848598216	-42.1935897353	14602	1414.90970552672	0
Eliseu Martins	PI	-7.9711742494	-43.6584660004	4915	1107.43517942154	0
Esperantina	PI	-3.8237637885	-42.189935884	39737	932.412164873423	1
Fartura do Piauí	PI	-9.4757148029	-42.7839580744	5307	726.885674198974	0
Flores do Piauí	PI	-7.6729733449	-42.860886543	4463	965.095120608099	0
Floresta do Piauí	PI	-7.4632075485	-41.806570721	2558	199.586228277401	0
Floriano	PI	-7.0056928372	-43.0794099413	59935	3472.33492938522	0
Francinópolis	PI	-6.4230087091	-42.2339864742	5348	274.83737046862	0
Francisco Ayres	PI	-6.6691554186	-42.7215054155	4348	669.740075727306	0
Francisco Macedo	PI	-7.3198644854	-40.7843047811	3184	182.034426772293	0
Francisco Santos	PI	-7.0128300165	-41.1471433004	9319	506.180401019614	0
Fronteiras	PI	-7.0741665371	-40.5814847401	11625	785.3604071579	0
Geminiano	PI	-7.1892184792	-41.3357634925	5442	468.391533449005	0
Gilbués	PI	-9.6218975946	-45.4076700575	10690	3524.90309468159	0
Guadalupe	PI	-6.8423740552	-43.7052072934	10499	1039.37830152301	0
Guaribas	PI	-9.0633342874	-43.6708975158	4562	3166.36424179855	0
Hugo Napoleão	PI	-6.0356664404	-42.4981174597	3877	229.264541401813	0
Ilha Grande	PI	-2.8292853671	-41.8159633043	9426	137.734317468366	1
Inhuma	PI	-6.6727383773	-41.6860188291	15308	1003.54862976996	0
Ipiranga do Piauí	PI	-6.8189921312	-41.7910164751	9811	542.791448354383	0
Isaías Coelho	PI	-7.6517263042	-41.6514102801	8549	796.214093738778	0
Itainópolis	PI	-7.4098651271	-41.4811240041	11530	850.515378863345	0
Itaueira	PI	-7.5049882626	-43.1337122505	11019	2600.37475025451	0
Jacobina do Piauí	PI	-7.8934496124	-41.2552522562	5741	1409.49836309306	0
Jaicós	PI	-7.3910256496	-41.2064519752	19104	889.944371330069	0
Jardim do Mulato	PI	-6.1458668261	-42.5268849843	4504	520.689994139836	0
Jatobá do Piauí	PI	-4.8413135096	-41.9186084965	4865	669.367184955357	0
Jerumenha	PI	-7.1148114223	-43.5015995865	4452	1897.8567657212	0
João Costa	PI	-8.5416831009	-42.4816698253	3008	1838.51544845551	0
Joaquim Pires	PI	-3.5401265082	-42.082375164	14354	757.238837517588	1
Joca Marques	PI	-3.5461227256	-42.4263284315	5443	170.100549029597	1
José de Freitas	PI	-4.7139255833	-42.5249464587	39208	1571.06883317141	0
Juazeiro do Piauí	PI	-4.9579552372	-41.5897334749	5478	956.753511766353	0
Júlio Borges	PI	-10.4204639081	-44.1738854891	5627	1314.15472477085	0
Jurema	PI	-9.0144678983	-43.1656367743	4763	1294.50738408256	0
Lagoa Alegre	PI	-4.4897437984	-42.564889869	8542	403.023420906226	0
Lagoa de São Francisco	PI	-4.3640900398	-41.5815283728	6758	159.797202905275	0
Lagoa do Barro do Piauí	PI	-8.5688320966	-41.59996155	4655	1364.43537472523	0
Lagoa do Piauí	PI	-5.4611446046	-42.608028415	4064	435.552586972794	0
Lagoa do Sítio	PI	-6.4900393846	-41.4864683333	5177	826.495855909581	0
Lagoinha do Piauí	PI	-5.8201911826	-42.6273890556	2845	68.9057592346765	0
Landri Sales	PI	-7.295758847	-43.9278490351	5295	1104.30797781716	0
Luís Correia	PI	-3.0825913789	-41.481817211	30311	1100.2713245199	1
Luzilândia	PI	-3.6074319553	-42.3645588987	25486	720.061212759359	1
Madeiro	PI	-3.5661909286	-42.5295025736	8310	180.948024669241	1
Manoel Emídio	PI	-8.2063194466	-44.0078362828	5349	1641.70920659088	0
Marcolândia	PI	-7.4285558116	-40.7368100279	8492	144.398322320211	0
Marcos Parente	PI	-7.0763319377	-43.8945539476	4549	687.302501914721	0
Massapê do Piauí	PI	-7.5353420878	-41.0941616632	6441	536.414572582061	0
Matias Olímpio	PI	-3.7074489313	-42.5843060388	10936	231.156744058212	1
Miguel Alves	PI	-4.2403340118	-42.7738398527	33760	1421.74335158363	0
Miguel Leão	PI	-5.7009949408	-42.7012183052	1246	95.4216999909916	0
Milton Brandão	PI	-4.6896191315	-41.499540674	6613	1263.12271814754	0
Monsenhor Gil	PI	-5.6109111024	-42.6057959388	10564	594.720923589727	0
Monsenhor Hipólito	PI	-6.9184683025	-41.0380177884	7749	413.388282532105	0
Monte Alegre do Piauí	PI	-9.6042454974	-45.0303658764	10613	2441.90666808019	0
Morro Cabeça no Tempo	PI	-9.8039767496	-43.9154781865	4532	2147.18838886874	0
Morro do Chapéu do Piauí	PI	-3.705653286	-42.2634795264	6796	335.793423830196	1
Murici dos Portelas	PI	-3.3561002801	-42.0132895015	9159	493.400033669262	1
Nazaré do Piauí	PI	-7.0522564936	-42.7456107222	7339	1342.22210169165	0
Nazária	PI	-5.4454613419	-42.868458715	8570	370.697022606159	0
Nossa Senhora de Nazaré	PI	-4.6435022681	-42.1888752142	4870	364.53405047942	0
Nossa Senhora dos Remédios	PI	-4.0263530982	-42.6063915957	8692	366.020599852548	0
Nova Santa Rita	PI	-8.1194794054	-42.0237035545	4374	931.370374447297	0
Novo Oriente do Piauí	PI	-6.5009913036	-41.9769657136	6565	538.069054068273	0
Novo Santo Antônio	PI	-5.2771784026	-41.9150988681	2991	493.605150190521	0
Oeiras	PI	-6.9666734606	-42.1650422286	37029	2765.05915495983	0
Olho D'Água do Piauí	PI	-5.857600626	-42.5522059521	2459	186.97187398231	0
Padre Marcos	PI	-7.3778410294	-40.8812025442	6868	287.19079530439	0
Paes Landim	PI	-7.8127439712	-42.2851883687	4129	410.366286496897	0
Pajeú do Piauí	PI	-7.9039687976	-42.8335121012	3389	1006.22233105465	0
Palmeira do Piauí	PI	-8.5567376684	-44.4646218517	5043	2048.04990198544	0
Palmeirais	PI	-5.8827343083	-42.956252904	14539	1527.77159225463	0
Paquetá	PI	-7.1358833928	-41.6840494753	3945	459.947315326365	0
Parnaguá	PI	-10.3156909111	-44.5684538051	10791	3468.97240811712	0
Parnaíba	PI	-2.960077739	-41.7534849589	153078	446.80264934428	1
Passagem Franca do Piauí	PI	-5.8377046653	-42.4060192293	4313	792.391435286632	0
Patos do Piauí	PI	-7.6647579057	-41.2921157468	6392	772.719560191979	0
Pau D'Arco do Piauí	PI	-5.2454735401	-42.4710089408	4045	440.138667022114	0
Paulistana	PI	-8.1073176559	-41.1418968132	20523	2026.96898660119	0
Pavussu	PI	-7.9253003676	-43.3372314497	3677	1109.40014101141	0
Pedro II	PI	-4.4902810637	-41.3996224279	38742	1560.47371192101	0
Pedro Laurentino	PI	-8.0731226848	-42.2653816098	2536	889.892900060221	0
Picos	PI	-7.0589291424	-41.5223123348	78222	592.778068776343	0
Pimenteiras	PI	-6.3447370643	-41.1664115598	12127	4695.67707426931	0
Pio IX	PI	-6.7901646285	-40.7180802581	18425	2009.22974421548	0
Piracuruca	PI	-3.8536170446	-41.6145525424	28791	2432.43920347968	1
Piripiri	PI	-4.3311330036	-41.7715211339	63742	1445.01696270214	0
Porto	PI	-3.9501561921	-42.7079240914	12568	257.886461505264	0
Porto Alegre do Piauí	PI	-6.9563711849	-44.0573775139	2710	1185.68388894969	0
Prata do Piauí	PI	-5.7247315871	-42.1665342413	3151	203.181816016307	0
Queimada Nova	PI	-8.5160099979	-41.3511760447	8992	1320.16233428699	0
Redenção do Gurguéia	PI	-9.5242750509	-44.4547117779	8778	2497.84556565349	0
Regeneração	PI	-6.3524951846	-42.4904137729	17978	1277.85862369733	0
Riacho Frio	PI	-9.930210682	-44.8126907778	4312	2245.83013705839	0
Ribeira do Piauí	PI	-7.9277556981	-42.6135638027	4477	1033.37367956376	0
Ribeiro Gonçalves	PI	-7.9735726401	-45.3448587202	7341	4014.21760886054	0
Rio Grande do Piauí	PI	-7.7710530131	-43.1522033369	6432	647.374522956803	0
Santa Cruz do Piauí	PI	-7.240579482	-41.7677131306	6240	627.114633507156	0
Santa Cruz dos Milagres	PI	-5.9078266917	-41.8688756645	4019	1004.05909925093	0
Santa Filomena	PI	-8.990828871	-45.6753400716	6253	5326.26355177927	0
Santa Luz	PI	-9.0451328113	-44.1056540108	5860	1202.91727643965	0
Santa Rosa do Piauí	PI	-6.8096387396	-42.2274870621	5257	347.959485889773	0
Santana do Piauí	PI	-6.9402728273	-41.4957863908	4634	114.058845953807	0
Santo Antônio de Lisboa	PI	-6.9070721682	-41.2086362438	6415	398.514555592704	0
Santo Antônio dos Milagres	PI	-6.0499174725	-42.7024955749	2161	33.8214588965976	0
Santo Inácio do Piauí	PI	-7.4584306311	-42.0150942627	3798	873.290043325544	0
São Braz do Piauí	PI	-8.9629154961	-43.0078366313	4448	668.547487317346	0
São Félix do Piauí	PI	-5.9356071425	-42.1030062305	2942	641.431463001165	0
São Francisco de Assis do Piauí	PI	-8.189633846	-41.5831459874	5755	1129.33629877582	0
São Francisco do Piauí	PI	-7.1987389926	-42.5009464625	6423	1369.21477368655	0
São Gonçalo do Gurguéia	PI	-10.0882408598	-45.3215974301	3041	1397.53997271469	0
São Gonçalo do Piauí	PI	-6.0028373699	-42.6520332312	5015	153.312383221426	0
São João da Canabrava	PI	-6.6918160231	-41.3916211992	4608	493.548805004577	0
São João da Fronteira	PI	-3.9925685586	-41.2836782843	6042	841.53731247456	1
São João da Serra	PI	-5.5421851747	-41.8768893771	6139	1031.55262945902	0
São João da Varjota	PI	-6.9565995042	-41.8824100103	4840	405.078154307669	0
São João do Arraial	PI	-3.8189761738	-42.449567865	7989	218.014344334123	0
São João do Piauí	PI	-8.3204270661	-42.2573491412	20601	1562.12141129309	0
São José do Divino	PI	-3.7745653376	-41.8609686416	5346	327.132818551254	1
São José do Peixe	PI	-7.4824276829	-42.5823210596	3745	1314.02803396008	0
São José do Piauí	PI	-6.8133842293	-41.4927145973	6705	374.80192657878	0
São Julião	PI	-7.0815703507	-40.8206084848	6363	300.17708225734	0
São Lourenço do Piauí	PI	-9.1716994281	-42.5352876765	4573	686.769424047422	0
São Luis do Piauí	PI	-6.7651619093	-41.2631597471	2644	226.634609409561	0
São Miguel da Baixa Grande	PI	-5.8185710609	-42.2731544963	2452	455.69495901887	0
São Miguel do Fidalgo	PI	-7.5967516	-42.3326652388	3039	831.463701062571	0
São Miguel do Tapuio	PI	-5.7316637579	-41.4386332058	17662	5350.13537193726	0
São Pedro do Piauí	PI	-5.8181890095	-42.7866041463	14291	528.627080589498	0
São Raimundo Nonato	PI	-8.9656230834	-42.7155982219	34710	2463.92271250527	0
Sebastião Barros	PI	-10.6543417578	-44.8333609887	3469	903.133807685393	0
Sebastião Leal	PI	-7.7448096001	-44.0926590009	4294	3194.78961052363	0
Sigefredo Pacheco	PI	-4.9754452683	-41.8050696867	10041	1059.04856087537	0
Simões	PI	-7.6706833847	-40.7420524365	14633	1105.34390233344	0
Simplício Mendes	PI	-7.7987638776	-42.0239470149	12711	1377.87436138557	0
Socorro do Piauí	PI	-7.8966987974	-42.4763846631	4569	778.124862710581	0
Sussuapara	PI	-7.0190687673	-41.3574123531	6730	208.39322406207	0
Tamboril do Piauí	PI	-8.4858139711	-43.0821158157	2919	1616.26002068907	0
Tanque do Piauí	PI	-6.6622055969	-42.2659970166	2765	407.750919907541	0
Teresina	PI	-5.1025165413	-42.7406992739	864845	1420.14255367204	0
União	PI	-4.5947740136	-42.7953040097	44485	1196.87640603209	0
Uruçuí	PI	-7.7918933425	-44.5695718496	21558	8510.71842775071	0
Valença do Piauí	PI	-6.367132393	-41.7991180216	20918	1368.34602287966	0
Várzea Branca	PI	-9.3227039748	-42.9215926951	4947	459.284853191055	0
Várzea Grande	PI	-6.5536573636	-42.2252713506	4391	242.43107218566	0
Vera Mendes	PI	-7.5977098821	-41.5185657655	3077	351.126116343912	0
Vila Nova do Piauí	PI	-7.2021211576	-40.9361505041	2971	228.386698150552	0
Wall Ferraz	PI	-7.2656364945	-41.8778060086	4462	276.660960198932	0
Abatiá	PR	-23.3071506863	-50.3096094159	7457	228.562440928362	0
Adrianópolis	PR	-24.7834519759	-48.8212061885	5919	1349.88556947604	1
Agudos do Sul	PR	-26.0277560512	-49.3112460917	9371	192.242803872312	1
Almirante Tamandaré	PR	-25.2963899066	-49.3236389374	118623	194.724675831182	1
Altamira do Paraná	PR	-24.8133765637	-52.6923078932	1942	386.915881002525	0
Alto Paraíso	PR	-23.5388385898	-53.8246458632	2741	968.990114359406	0
Alto Paraná	PR	-23.0760937117	-52.3235774111	14770	407.578056144404	0
Alto Piquiri	PR	-24.0982967342	-53.4019824514	9836	447.963878082354	0
Altônia	PR	-23.90255796	-53.9488437001	22056	662.506291034434	0
Alvorada do Sul	PR	-22.8106445874	-51.2550649081	11406	423.917705855739	0
Amaporã	PR	-23.1288112561	-52.8348605559	6257	384.762671386733	0
Ampére	PR	-25.9166536727	-53.4832217779	19152	298.566144048116	0
Anahy	PR	-24.6438536614	-53.1439385099	2801	102.684569260722	0
Andirá	PR	-23.0179461089	-50.271559683	20031	235.918545586633	0
Ângulo	PR	-23.1916031154	-51.9182609348	2928	105.959417232946	0
Antonina	PR	-25.3051401115	-48.7224127785	18980	882.758086991893	1
Antônio Olinto	PR	-25.9599722676	-50.128416991	7434	469.332896623453	0
Apucarana	PR	-23.5722668869	-51.4461192593	134996	557.97191758237	0
Arapongas	PR	-23.4408033741	-51.4282447896	123027	381.927709560623	0
Arapoti	PR	-24.0928197832	-49.9759794072	28115	1359.77994910238	0
Arapuã	PR	-24.344029437	-51.8153107125	3068	217.23456898549	0
Araruna	PR	-23.9550653521	-52.5765752945	13970	493.109133624606	0
Araucária	PR	-25.608605993	-49.4414880019	143843	469.148964047679	1
Ariranha do Ivaí	PR	-24.3772984651	-51.5407243711	2108	239.389924937247	0
Assaí	PR	-23.4054300787	-50.8755535583	15119	439.997079645168	0
Assis Chateaubriand	PR	-24.4246094496	-53.5855608871	33362	970.461180877177	0
Astorga	PR	-23.2500135512	-51.6997122788	26111	434.499259856804	0
Atalaia	PR	-23.1286105393	-52.0649380684	3892	137.593810438463	0
Balsa Nova	PR	-25.5218095674	-49.6886523641	12941	348.796673183398	0
Bandeirantes	PR	-23.1608811518	-50.346443693	31367	444.885963833116	0
Barbosa Ferraz	PR	-24.0823514485	-52.0466961037	11568	538.356199178436	0
Barra do Jacaré	PR	-23.1057867111	-50.1591197088	2781	115.65303055652	0
Barracão	PR	-26.2459908934	-53.5283651903	10275	171.535075575158	0
Bela Vista da Caroba	PR	-25.8810250281	-53.634259859	3511	148.243266717147	0
Bela Vista do Paraíso	PR	-23.0050538015	-51.2357732982	15397	242.499138751465	0
Bituruna	PR	-26.1707081041	-51.5251087461	16389	1214.02080395806	0
Boa Esperança	PR	-24.2575671347	-52.7510158754	4105	307.375538907954	0
Boa Esperança do Iguaçu	PR	-25.6401632171	-53.2260900399	2503	151.863241664781	0
Boa Ventura de São Roque	PR	-24.8570790777	-51.56876099	6387	621.738722800647	0
Boa Vista da Aparecida	PR	-25.4349243323	-53.4222771236	7591	256.46687021372	0
Bocaiúva do Sul	PR	-25.1163861597	-48.9365405145	12944	826.571522560018	1
Bom Jesus do Sul	PR	-26.1623813135	-53.5525364286	3541	173.957483238207	0
Bom Sucesso	PR	-23.7130522958	-51.8242675903	7032	322.554100242085	0
Bom Sucesso do Sul	PR	-26.086065917	-52.8388268095	3264	195.938024222783	0
Borrazópolis	PR	-23.9391802723	-51.5919792625	6592	334.141000026421	0
Braganey	PR	-24.8013466229	-53.0904947343	5427	343.425544411638	0
Brasilândia do Sul	PR	-24.166087131	-53.5416962016	2651	291.284327747467	0
Cafeara	PR	-22.8130716329	-51.7112478782	2934	185.676389476148	0
Cafelândia	PR	-24.6924270371	-53.3639196535	18120	271.891035992502	0
Cafezal do Sul	PR	-23.9394127026	-53.561641664	4044	335.687824924072	0
Califórnia	PR	-23.6687851584	-51.3338383222	8570	141.707433461391	0
Cambará	PR	-22.9970012448	-50.0828225931	25360	365.961633268599	0
Cambé	PR	-23.1797592292	-51.2843152258	106533	494.990116580526	0
Cambira	PR	-23.6303097762	-51.5673600134	7865	163.270778345548	0
Campina da Lagoa	PR	-24.6166085661	-52.7883214312	14202	796.623510774962	0
Campina do Simão	PR	-25.1308329683	-51.7820402313	3887	448.137326444847	0
Campina Grande do Sul	PR	-25.1864971517	-48.8445385472	43288	539.445554190354	1
Campo Bonito	PR	-24.9312406237	-53.0139022444	3833	433.932397797689	0
Campo do Tenente	PR	-25.9778480771	-49.6563987395	7971	304.380996549091	1
Campo Largo	PR	-25.2924197969	-49.6187375532	132002	1243.15509061746	1
Campo Magro	PR	-25.2896747488	-49.4627022828	29318	275.295292807468	1
Campo Mourão	PR	-24.1032367837	-52.3797550443	94859	757.64052401355	0
Cândido de Abreu	PR	-24.6454708324	-51.2532631541	15018	1508.9807056802	0
Candói	PR	-25.5242919283	-52.0208230084	15979	1511.97799632471	0
Cantagalo	PR	-25.2871535618	-52.1313999749	13317	583.260556375122	0
Capanema	PR	-25.6107683162	-53.7631204308	19124	419.499077766706	0
Capitão Leônidas Marques	PR	-25.4703212903	-53.592987239	15780	275.990127451204	0
Carambeí	PR	-24.8935705437	-50.1516187407	23415	649.279136810071	0
Carlópolis	PR	-23.459702183	-49.7127761967	14320	451.250699929165	0
Cascavel	PR	-25.0293481617	-53.3796931537	328454	2102.15203543571	0
Castro	PR	-24.7996086917	-49.841671995	71484	2530.35260929559	0
Catanduvas	PR	-25.2417149893	-53.1560177069	10189	581.967631691524	0
Centenário do Sul	PR	-22.8053566912	-51.5605911571	10827	371.567286540736	0
Cerro Azul	PR	-24.8753692283	-49.2797161545	17779	1341.1218061442	1
Céu Azul	PR	-25.2462777031	-53.7617863403	11765	1180.76043106584	0
Chopinzinho	PR	-25.811993954	-52.4509913713	19254	959.428924863362	0
Cianorte	PR	-23.7274587673	-52.6269896112	82620	811.570117058565	0
Cidade Gaúcha	PR	-23.38283158	-52.9584859611	12652	403.122003167238	0
Clevelândia	PR	-26.3446541961	-52.3578574581	16559	703.395898308891	0
Colombo	PR	-25.306272916	-49.1884839874	243726	197.797190823289	1
Colorado	PR	-22.8364134152	-51.9722239943	24012	403.039511301256	0
Congonhinhas	PR	-23.6057062668	-50.5038716543	8818	535.566880953486	0
Conselheiro Mairinck	PR	-23.5973536448	-50.1297256892	3860	204.581366904216	0
Contenda	PR	-25.7191235375	-49.5261215034	18584	298.959891225044	1
Corbélia	PR	-24.7425107186	-53.2369667958	17071	529.632358851179	0
Cornélio Procópio	PR	-23.2257883628	-50.6235291577	47845	634.61443711407	0
Coronel Domingos Soares	PR	-26.1824434303	-51.9236642369	7497	1575.30334599931	0
Coronel Vivida	PR	-25.9925174995	-52.5644139239	20734	684.284688584667	0
Corumbataí do Sul	PR	-24.1237479209	-52.1421257062	3219	164.264044255095	0
Cruz Machado	PR	-25.922402985	-51.2321819208	18708	1477.19667237447	0
Cruzeiro do Iguaçu	PR	-25.5953923784	-53.1297518913	4252	161.915619692562	0
Cruzeiro do Oeste	PR	-23.7588352189	-53.0837255616	20932	779.468357567704	0
Cruzeiro do Sul	PR	-22.9880126401	-52.1624881269	4469	258.986213853815	0
Cruzmaltina	PR	-24.0199529539	-51.4754365208	2950	312.066626811261	0
Curitiba	PR	-25.4778911816	-49.2882634446	1933105	435.006422871669	1
Curiúva	PR	-24.0132396811	-50.4655866631	15101	575.844561212377	0
Diamante D'Oeste	PR	-24.9542118139	-54.1003020244	5253	309.61053651461	0
Diamante do Norte	PR	-22.6350438846	-52.8928284343	5087	242.918520043287	0
Diamante do Sul	PR	-24.9951669645	-52.7034962893	3439	359.920954048093	0
Dois Vizinhos	PR	-25.7501624682	-53.0753686008	40641	418.761691451359	0
Douradina	PR	-23.3475930475	-53.2900464012	8747	420.085680819588	0
Doutor Camargo	PR	-23.561184881	-52.2148127551	5979	118.228776240074	0
Doutor Ulysses	PR	-24.6253781091	-49.3922227503	5580	781.337753168677	0
Enéas Marques	PR	-25.9066457036	-53.153769718	5961	192.270671464407	0
Engenheiro Beltrão	PR	-23.7598283584	-52.2697481202	14000	467.290280637849	0
Entre Rios do Oeste	PR	-24.7128385441	-54.2230779035	4539	122.295668125034	0
Esperança Nova	PR	-23.714390172	-53.7987820543	1698	138.728549999831	0
Espigão Alto do Iguaçu	PR	-25.3527473382	-52.7871232399	4117	326.437096945676	0
Farol	PR	-24.123308424	-52.6288484239	3089	289.196627964133	0
Faxinal	PR	-24.0033391772	-51.2848764433	17251	715.386733188023	0
Fazenda Rio Grande	PR	-25.6764185211	-49.2974172017	100209	116.668344062127	1
Fênix	PR	-23.9011138536	-52.0297721855	4762	233.975873400535	0
Fernandes Pinheiro	PR	-25.5166100569	-50.5102963734	5646	406.198561441933	0
Figueira	PR	-23.8761807982	-50.4302994869	7770	129.676301669754	0
Flor da Serra do Sul	PR	-26.2381517754	-53.2864773418	4624	239.024537939823	0
Floraí	PR	-23.3327323935	-52.3484165304	4929	191.069608849439	0
Floresta	PR	-23.6072239628	-52.09007554	6774	158.146024238311	0
Florestópolis	PR	-22.8931524949	-51.4025991262	10548	246.144186135238	0
Flórida	PR	-23.1055901846	-51.956453814	2689	82.998990151979	0
Formosa do Oeste	PR	-24.2926450007	-53.3316726491	6578	275.873136510692	0
Foz do Iguaçu	PR	-25.4660527457	-54.4832091393	258532	619.735566549642	0
Foz do Jordão	PR	-25.6996338905	-52.0911007382	4650	235.264009437421	0
Francisco Alves	PR	-24.0948178219	-53.8723267437	6046	322.318996147505	0
Francisco Beltrão	PR	-26.0476891481	-53.1325822339	91093	735.351361679003	0
General Carneiro	PR	-26.4726057389	-51.3919353812	13710	1070.36854033424	0
Godoy Moreira	PR	-24.1603091877	-51.9079944799	2946	130.935805659643	0
